name,institution,scholarship_level,match_status,lattes_code,lattes_name,public_lattes_id,lattes_url,photo_url,last_updated,orcid,summary,full_cv_text_length,looks_like_full_cv,blocked_or_invalid,sections_count,detail_json_path,raw_html_path,raw_text_path,error
Milton Yutaka Nishiyama Junior,IBU,PQ-2,matched,K4766919J5,Milton Yutaka Nishiyama Junior,2462633063143454,http://lattes.cnpq.br/2462633063143454,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4766919J5,05/05/2026,https://orcid.org/0000-0002-2410-0562,"Doutor em Bioinformática pela Universidade de São Paulo e pesquisador Associado do Laboratório de Toxinologia Aplicada (LETA) e Coordenador do Centro de Bionformática e Biologia Computacional do Instituto Butantan. Atua nas áreas de aprendizagem de máquina, redes neurais, big data e descoberta do conhecimento com ênfase em Sistemas da Informação e Biologia Molecular envolvendo a predição de alvos moleculares, peptídeos bioativos e descoberta de novas toxinas, baseado na integração de dados de larga escala de multi-ômicas de Homo sapiens e organismos não-modelo, como animais peçonhentos e organismos patogênicos relacionados a saúde pública, para entendimento dos mecanismos moleculares que governam os sistemas biológicos. (Texto informado pelo autor)",170259,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4766919J5_Milton_Yutaka_Nishiyama_Junior/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4766919J5_Milton_Yutaka_Nishiyama_Junior/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4766919J5_Milton_Yutaka_Nishiyama_Junior/full_cv.txt,
Mirella Moura Moro,UFMG,PQ-2,matched,K4761630D4,Mirella Moura Moro,6408321790990372,http://lattes.cnpq.br/6408321790990372,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4761630D4,06/05/2026,http://orcid.org/0000-0002-0545-2001,"Mirella M. Moro atua no Departamento de Ciência da Computação (DCC) da Universidade Federal de Minas Gerais (UFMG). Possui doutorado em Ciência da Computação pela University of California in Riverside (2007), e graduação e mestrado em Ciência da Computação pela Universidade Federal do Rio Grande do Sul (UFRGS). Após o seu doutoramento, foi bolsista CNPq PDJ (PosDoc Junior) no Instituto de Informática da UFRGS. Foi membro do Education Council (2012-2018) da ACM (Association for Computing Machinery) e do seu Education Board (2013-2015). Na Sociedade Brasileira de Computação (SBC), é coordenadora do Programa Meninas Digitais (2022-), foi sua conselheira (2019-2023), Diretora de Educação (2009-2015), editora-chefe da revista eletrônica SBC Horizontes (2008-2012), e editora associada do JIDM (Journal of Information and Data Management, 2010-2012). Seus interesses de pesquisa incluem ciência de dados, redes sociais, diversidade de gênero, computação e cultura (música e literatura), e educação em Computação. É feminista e tem trabalhado com questões de diversidade de gênero na Computação e no Mercado de TIC desde 2008. Coordenou o projeto ''Bytes Elas'' do Edital CNPq Meninas nas Ciências Exatas, Engenharias e Computação e dois projetos de extensão na UFMG para atração de meninas para a Computação (''BitGirls'') e auxílio às universitárias e recém formadas na área (''BitWomen''). Links: https://linktr.ee/mirellammoro . Identificadores: ORCID: 0000-0002-0545-2001; ThomsonReuters ResearcherID: O-6281-2017; Scopus Author ID: 7102336257; Google Scholar user ID: MRbdeWkAAAAJ. (Texto informado pelo autor)",274679,True,False,14,scrape_results/lattes_full/20260526_212601/raw/K4761630D4_Mirella_Moura_Moro/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4761630D4_Mirella_Moura_Moro/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4761630D4_Mirella_Moura_Moro/full_cv.txt,
Mitre Costa Dourado,UFRJ,PQ-B,matched,K4768301P3,Mitre Costa Dourado,0841425239502177,http://lattes.cnpq.br/0841425239502177,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4768301P3,06/06/2025,,"Possui graduação em Bacharelado em Ciência da Computação pela Universidade Federal da Bahia (1999), mestrado em Informática pela Universidade Federal do Rio de Janeiro (2001) e doutorado em Engenharia de Sistemas e Computação pela Universidade Federal do Rio de Janeiro (2005). Atualmente é professor do Departamento de Ciência da Computação da Universidade Federal do Rio de Janeiro, atuando no Programa de Pós-Graduação em Informática (PPGI) desde 2009. Tem experiência na área de Ciência da Computação, com ênfase em Análise de Algoritmos e Complexidade de Computação, atuando principalmente nos seguintes temas: algorithmic complexity, graph convexity, Helly property, hypergraphs, clique-Helly graphs and clique graphs. (Texto informado pelo autor)",83663,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4768301P3_Mitre_Costa_Dourado/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4768301P3_Mitre_Costa_Dourado/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4768301P3_Mitre_Costa_Dourado/full_cv.txt,
Moacir Antonelli Ponti,USP,PQ-2,matched,K4751787T9,Moacir Antonelli Ponti,5041497500746910,http://lattes.cnpq.br/5041497500746910,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4751787T9,27/02/2026,https://orcid.org/0000-0003-2059-9463,"Moacir Antonelli é Professor Associado 3 no Instituto de Ciências Matemáticas e de Computação da Universidade de São Paulo (ICMC/USP) e atua como Machine Learning Expert no Mercado Livre, sendo responsável por decisões científicas e tecnológicas em prevenção de fraudes. Livre-Docente pelo ICMC/USP, possui Doutorado em Biotecnologia e Mestrado em Ciência da Computação pela Universidade Federal de São Carlos, além de graduação em Processamento de Dados. Desenvolve pesquisa em aprendizado profundo (deep learning) e aprendizado de representações para múltiplos domínios, incluindo áudio, imagem e dados tabulares. Publicou artigos em importantes conferências e periódicos como ICML, ICCV, ICLR, CVPR, Pattern Recognition e Neural Networks, e tem contribuído para a comunidade científica como program chair (KDMile, SIBGRAPI), area chair (BMVC) e editor associado (IEEE Signal Processing Letters), além de atuar em comitês de revisão. Foi pesquisador visitante no Centre for Vision, Speech and Signal Processing (CVSSP) da Universidade de Surrey (2016/2017). Bolsista de produtividade do CNPq desde 2018, recebeu o Google Latin America Research Award (2017/2018) e é coautor do livro Machine Learning: A Practical Approach on the Statistical Learning Theory (Springer). Com mais de 16 anos de experiência acadêmica, é grato por ter trabalhado e aprendido com estudantes, colegas e colaboradores brilhantes em projetos com financiamento público e parcerias com o mercado. Desde 2021 figura entre os 2 de cientistas mais influentes no mundo, segundo o ranking Stanford-Elsevier. (Texto informado pelo autor)",125633,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4751787T9_Moacir_Antonelli_Ponti/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4751787T9_Moacir_Antonelli_Ponti/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4751787T9_Moacir_Antonelli_Ponti/full_cv.txt,
Monalessa Perini Barcellos,UFES,PQ-C,matched,K4767838A5,Monalessa Perini Barcellos,8826584877205264,http://lattes.cnpq.br/8826584877205264,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4767838A5,04/03/2026,https://orcid.org/0000-0002-6225-9478,"Possui Graduação em Ciência da Computação pela Universidade Federal do Espírito Santo (1999), mestrado (2003) e doutorado (2009) em Engenharia de Sistemas e Computação, linha de pesquisa Engenharia de Software, pelo Instituto Alberto Luiz Coimbra de Pós-Graduação e Pesquisa de Engenharia na Universidade Federal do Rio de Janeiro (COPPE/UFRJ), onde recebeu Voto de Louvor em 2011. É professora titular da Universidade Federal do Espírito Santo (UFES), membro sênior do Núcleo de Estudos em Modelagem Conceitual e Ontologias (NEMO) e cofundadora e co-coordenadora do Laboratório de Práticas em Engenharia de Software ''Ricardo de Almeida Falbo'' (LabES). É bolsista de produtividade em pesquisa do CNPq e membro do comitê gestor da Comissão Especial de Engenharia de Software (CEES) da Sociedade Brasileira de Computação (SBC). É Editor in Chief do Journal of Software Engineering Research and Development (JSERD). Tem atuado como membro do comitê de programa de conferências nacionais e internacionais relevantes em sua área de atuação (e.g., ESEM, SBES, SBQS, EASE, CHASE, FSE, ER, CIbSE, ONTOBRAS, entre outras), tendo sido coordenadora do comitê de programa do SBQS 2023, ONTOBRAS 2023, CIbSE 2022 e do SBQS 2015, e coordenadora geral do ONTOBRAS 2020 e do SBQS 2021. Ao longo dos anos, também atuou como coordenadora do comitê de programa de diferentes trilhas do SBQS, CIbSE e SBES. Atualmente, é membro do comitê diretivo de eventos de relevância para suas áreas de atuação: SBES, SBQS, CIbSE e ONTOBRAS. Tem atuado como revisora em diversos periódicos internacionais (e.g., Applied Ontology Journal, Empirical Software Engineering Journal, Journal of Software Evolution and Process, Journal of Systems and Software, Journal of Universal Computer Science, entre outros). Recebeu diversos prêmios de melhor artigo e artigo de destaque em conferências nacionais e internacionais, bem como de revisora de destaque. Seus principais interesses de pesquisa e áreas de atuação incluem Engenharia de Software, Engenharia de Ontologias e Ontologias aplicadas à Engenharia de Software. Tópicos nos quais tem trabalhado nos últimos anos incluem, entre outros: Processo de Software, Qualidade de Software, Medição de Software, Controle Estatístico de Processos, Gerenciamento de Projetos de Software, Desenvolvimento Ágil, Engenharia de Software Contínua, Ontologias aplicadas à Engenharia de Software, Ontologias aplicadas à Interação Humano-Computador, Interoperabilidade Semântica e Engenharia de Ontologias. (Texto informado pelo autor)",199811,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4767838A5_Monalessa_Perini_Barcellos/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4767838A5_Monalessa_Perini_Barcellos/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4767838A5_Monalessa_Perini_Barcellos/full_cv.txt,
Myriam Regattieri De Biase da Silva Delgado,UTFPR,PQ-2,matched,K4799318P3,Myriam Regattieri De Biase da Silva Delgado,4166922845507601,http://lattes.cnpq.br/4166922845507601,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4799318P3,16/02/2026,https://orcid.org/0000-0002-2791-174X,"Possui graduação em Engenharia Elétrica pela Universidade Federal de Goiás (1990), mestrado em Engenharia Elétrica pela Universidade Estadual de Campinas (1993) e doutorado em Engenharia Elétrica pela Universidade Estadual de Campinas (2002). Realizou pós-doutoramento na Universidade de Kent, Reino Unido, no período de 2015 a 2016. Atualmente é professora de ensino superior - titular da Universidade Tecnológica Federal do Paraná. Tem experiência na área de Ciência da Computação, com ênfase em Metodologia e Técnicas da Computação, atuando principalmente nos seguintes temas: Inteligência Artificial e Otimização Inteligente. (Texto informado pelo autor)",185951,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4799318P3_Myriam_Regattieri_De_Biase_da_Silva_Delgado/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4799318P3_Myriam_Regattieri_De_Biase_da_Silva_Delgado/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4799318P3_Myriam_Regattieri_De_Biase_da_Silva_Delgado/full_cv.txt,
Nabor das Chagas Mendonça,UNIFOR,PQ-2,matched,K4799856E8,Nabor das Chagas Mendonça,5660469902738038,http://lattes.cnpq.br/5660469902738038,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4799856E8,24/04/2026,,"Nabor das Chagas Mendonça é Bacharel em Processamento de Dados pela Universidade Federal do Amazonas (UFAM); Mestre em Ciência da Computação pela Universidade Estadual de Campinas (UNICAMP); e Ph.D. em Computação pelo Imperial College London, Inglaterra. Entre 2017 e 2018, realizou pós-doutorado no Institute for Software Research (ISR), School of Computer Science, Carnegie Mellon University (CMU), EUA, onde fez parte grupo de pesquisa em linguagens e arquitetura de software liderado pelo prof. David Garlan. É professor titular da Universidade de Fortaleza (UNIFOR), onde atua nos cursos de Bacharelado em Ciência da Computação, e Mestrado e Doutorado em Informática Aplicada. Orientou ou co-orientou 24 dissertações de mestrado e duas teses de doutorado. Publicou mais de 110 trabalhos em periódicos especializados e anais de eventos. Suas principais áreas de pesquisa são engenharia de software e sistemas distribuídos, com ênfase em temas que permeiam ambas as áreas, como computação em nuvem, microsserviços, DevOps, sistemas autoadaptativos, sistemas resilientes, e IA gerativa e suas aplicações. Recebeu vários prêmios de destaque, entre eles o Best Demo da 13th European Conference on Software Architecture (ECSA), em 2019; Melhor Artigo do Simpósio Brasileiro de Redes de Computadores e Sistemas Distribuídos (SBRC), em 1993 e 2015; 2o lugar (como autor de Dissertação de Mestrado) e Menção Honrosa (como orientador de Dissertação de Mestrado) do Concurso de Teses e Dissertações (CTD) da Sociedade Brasileira de Computação (SBC), em 1994 e 2005; Melhor Artigo Técnico do Workshop de Manutenção de Software Moderna (WMSWM), em 2006; e o Software Engineering Innovation Foundation (SEIF) Award da Microsoft Research, EUA, em 2013. Desde 2022 é membro do Corpo Editorial do periódico Software: Practice and Experience. Concebeu e implementou as extensões para navegadores Chrome QLattes e Scholar Spots. QLattes classifica o Qualis dos artigos em periódicos na plataforma Lattes do CNPq, enquanto Scholar Spots adiciona novas métricas, estatísticas e visualizações interativas ao perfil dos pesquisadores na plataforma Google Acadêmico. (Texto informado pelo autor)",172051,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4799856E8_Nabor_das_Chagas_Mendon_a/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4799856E8_Nabor_das_Chagas_Mendon_a/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4799856E8_Nabor_das_Chagas_Mendon_a/full_cv.txt,
Nadia Nedjah,UERJ,PQ-1D,matched,K4701432U6,Nadia Nedjah,5417946704251656,http://lattes.cnpq.br/5417946704251656,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4701432U6,23/05/2026,https://orcid.org/0000-0002-1656-6397,"Nadia Nedjah possui graduação em Engenharia de Sistemas e Computação (Ingeniorat en Informatique) pela Université de Annaba, Argélia (09/1982 - 08/1987), mestrado em Engenharia de Sistemas e Computação (Systèmes Informatiques) pela mesma instituição (09/1987 - 08/1990) e doutorado em Engenharia de Sistemas e Computação (Ph.D. in Computation) pela University of Manchester Institute of Science and Technology (04/1994 - 12/1997). Atualmente, é Professora Titular da Universidade do Estado do Rio de Janeiro (UERJ). Possui ampla experiência em Ciência da Computação, com ênfase em Sistemas de Computação, atuando principalmente nos temas de Sistemas Embarcados, Síntese Automática de Circuitos Digitais, Arquiteturas de FPGAs, Sistemas Distribuídos, Hardware para Criptografia, Sistemas Inteligentes e Técnicas de Inteligência Artificial, incluindo Inteligência de Enxame, Redes Neurais Artificiais, Aprendizagem de Máquina, além de Algoritmos Distribuídos aplicados à Robótica de Enxame. De 2015 até 2025, integrou a Diretoria da Sociedade Brasileira de Inteligência Computacional/Artificial (SBIC/SBIA). Entre 2002 e 2006, foi membro dos Conselhos de Diretores da World Society of Engineering and Science. Desde 2007, atua como Editora-chefe de dois periódicos internacionais. Também é Editora Associada de diversos periódicos. Na UERJ, atuou como Coordenadora da linha de pesquisa em Sistemas Inteligentes do Programa de Pós-graduação em Engenharia Eletrônica (PEL) durante períodos de 10/2009 a 09/2013 e 12/2021 a 11/2023, além de ter exercido a função de Coordenadora Adjunta do programa entre 12/2021 e 04/2022. É coautora de três livros publicados integrais, e possui uma produção científica expressiva: mais de 175 artigos em periódicos, 50 capítulos de livros e mais de 200 artigos em anais de conferências. Coordenou 25 projetos de pesquisa financiados. Orientou mais de 15 teses de doutorado, 40 dissertações de mestrado, 30 monografias de fim de curso e 35 iniciações científicas. Organizou mais de 20 edições especiais de periódicos de renome, além de mais de 35 obras Participou ainda da organização de 12 conferências internacionais e atuou como editora de seus anais. Ao longo da carreira, foi contemplada com diversas distinções acadêmicas, incluindo seis bolsas Prociência da UERJ (2009 - 2026), cinco bolsas de Produtividade em Pesquisa do CNPq (2007 2026) e quatro bolsas de Cientista do Nosso Estado da FAPERJ (2015 - 2028). De 2021 a 2024, integrou o ''Conseil National Économique, Social et Environnemental'' (CNESE) do Governo Argelino. Atualmente, também atua como ''Chercheur Associé'' no ''Centre de Développement des Technologies Avancées'' (CDTA), Argélia. (Texto informado pelo autor)",352546,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4701432U6_Nadia_Nedjah/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4701432U6_Nadia_Nedjah/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4701432U6_Nadia_Nedjah/full_cv.txt,
Nalvo Franco de Almeida Junior,UFMS,PQ-2,matched,K4785954A6,Nalvo Franco de Almeida Junior,3181695167717042,http://lattes.cnpq.br/3181695167717042,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4785954A6,25/05/2026,https://orcid.org/0000-0001-5615-1746,"Nalvo possui Licenciatura Plena em Matemática pela Universidade Federal de Mato Grosso do Sul (1985), mestrado em Engenharia de Sistemas e Computação pela Universidade Federal do Rio de Janeiro - COPPE (1992), doutorado em Ciência da Computação pela Universidade Estadual de Campinas (2002). Atuou como visiting scholar no Virginia Bioinformatics Institute (VBI-Virginia Tech), USA (2007-2009). Professor titular da Faculdade de Computação da Universidade Federal de Mato Grosso do Sul (UFMS); Diretor da Faculdade de Computação da UFMS de 2009 a 2016; Pró-Reitor de Pesquisa e Pós-graduação da UFMS de 2017 a 2020. Diretor científico da FUNDECT, a Fundação Estadual de Apoio à Pesquisa de Mato Grosso do Sul, de 2021 a 2025. Tem experiência na área de Ciência da Computação, com ênfase em Teoria da Computação e Biologia Computacional, atuando principalmente em comparação e análise de genomas. (Texto informado pelo autor)",161514,True,False,14,scrape_results/lattes_full/20260526_212601/raw/K4785954A6_Nalvo_Franco_de_Almeida_Junior/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4785954A6_Nalvo_Franco_de_Almeida_Junior/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4785954A6_Nalvo_Franco_de_Almeida_Junior/full_cv.txt,
Nelson Luis Saldanha da Fonseca,UNICAMP,PQ-A,matched,K4787084U5,Nelson Luis Saldanha da Fonseca,9612704468357790,http://lattes.cnpq.br/9612704468357790,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4787084U5,02/05/2026,https://orcid.org/0000-0003-2046-602X,"Possui graduação em Engenharia Elétrica com ênfase em Sistemas pela Pontifícia Universidade Católica do Rio de Janeiro (1984), mestrado em Mestrado em Ciência da Computação pela Pontifícia Universidade Católica do Rio de Janeiro (1987), mestrado em Master In Computer Engineering - University of Southern California (1993) e doutorado em PhD in Computer Engineering - University of Southern California (1994). Obteve o título de Livre Docente em Redes de Computadores pela Universidade Estadual de Campinas, onde é Professor Titular. Foi Distinguished Lecturer da IEEE Communications Society (2015-2018). Exerce o cargo de Coordenador de Pesquisa do Instituto de Computação.Exerceu cargo de Chefe do Departamento de Sistemas de Computação (2008-2012) e foi Coordenador Substituto de Pós-Graduação (2007-2008). Foi membro da Comissão de Avaliação de Desenvolvimento Institucional da Unicamp e foi membro da Comissão Central de Pesquisa (2008-2013). Lecionou cursos em universidade estrangeiras tais como Universidade de Trento, Unversidade de Pisa e Universidade dos País Basco. Recebeu a medalha do Chanceler da Universidade de Pisa, o prêmios IEEE Communications Society Education Award, IEEE Communications Society Harold Sobol Award for Exemplary Services to Meetings and Conferences, IEEE Communications Society Joseph LoCicero Award for Exemplary Service to Publications e o Latin America Region Distinguished Service Award da IEEE Communications Society e o prêmio Elsevier Computer Network Editir of the Year 2001. Seus alunos receberam 15 premiações em concursos de teses promovidos pela SBC e pala Clei/UNIESCO. Recebeu Best Paper Award , IEEE TAOS TC (2020) e nas conferências IEEE Globecom 2012 e IEEE Latincom 2011. Foi keynote speaker das conferências ITC-27,CAMAD 2020, TopNet 2020, IEEE ANTS 2020, LANOMS 2019, UNSA/IEEE ICOMM 2019, UNICAUCA TET 2019, IEEE ColCom 2016, IEEE Cloudnet 2015, IEEE NOMS 2014, IEEE LATINCOM 2013, IEEE ANDESCOM 2006, IWT 2007, Wperfromance, SBRT 2003. Foi membro do Comitê Gestor e Coordenador da área de redes do INCT-FOTONICOM. Lecionou na IIT Digital Summer School (2019), 1st IEEE ComSoc Summer School (2015), 3rd IEEE ComSoc Summer School (2017) , 1st IEEE Summer School on Smart Cities (2017). Foi membro membro do Comitê Assessor em Computação do CNPq (2015-2018) (2007-2010) e do Comitê de Avaliação Trienal da CAPES na área de Computação para o trênio 2010-2012. Exerce o cargo de President-Elect, Chair do Strategic Planning da IEEE Communications Society. Exerceu o cargo de Vice Presidente Conferências da IEEE Communications Society (2022-2023), Director for Conference Developments (2014-2015 e 2020-2021), Vice President Publications (2016-2017), Vice President Member Relations da IEEE Communications Society (2012-2013).Foi Editor Chefe do periódico IEEE Communications Surveys and Tutorials, do IEEE Communications Society Newsletter e Editor do Global Communications Newsletter. Foi Director for the Latin America Region e Director for On-Line Service da IEEE Communications Society e, membro eleito do Board of Governors dessa Sociedade (2009-2011). Foi TPC Chair das conferências IEEE WCNC 2019, IEEE ICC 2016, IEEE Latincloud 2012, IEEE Latincom 2009, SBRC 2008. Criou a conferencia IEEE Latin America on Communications, a IEEE Latin America Conference on Cloud Computing and Communications e a foi co-fundador da série de simpósios nas conferências IEEE Globecom/ICC Foi coordenador técnico de mais de 15 conferências. Criou, também, o IEEE ComSoc Student Competition Program. É Senior Technical Editor IEEE Systems Journal. É membro do comitê consultivo do periódico IEEE Communications Surveys and Tutorials. Foi membro do Steering Committee do IEEE Transactions on Cloud Computing e do IEEE Communications Magazine. Ë membro do corpo editorial l dos periódicos IEEE Communications Surveys and Tutorials, Computer Networks , P2P Networking and Applications, Journal of Internet Services and Applications. (Texto informado pelo autor)",342185,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4787084U5_Nelson_Luis_Saldanha_da_Fonseca/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4787084U5_Nelson_Luis_Saldanha_da_Fonseca/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4787084U5_Nelson_Luis_Saldanha_da_Fonseca/full_cv.txt,
Nelson Maculan Filho,UFRJ,PQ-A,matched,K4783153E3,Nelson Maculan Filho,4436183480921146,http://lattes.cnpq.br/4436183480921146,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4783153E3,23/05/2026,https://orcid.org/0000-0002-3897-3356,"Possui graduação em Engenharia de Minas e Metalurgia pela Universidade Federal de Ouro Preto (1965), mestrado (D.E.A.) Matemática Estatística - Universite de Paris VI (Pierre et Marie Curie) (1967), doutorado em Engenharia de Produção pela Universidade Federal do Rio de Janeiro (1975) e Diplôme d'Habilitation à Diriger des Recherches (H.D.R) en Sciences de la Gestion (1988), Université Paris-Dauphine (Paris IX). Atualmente é Professor Emérito da Universidade Federal do Rio de Janeiro. Tem experiência na área de Ciência da Computação, com ênfase em Matemática da Computação, atuando principalmente nos seguintes temas: otimização combinatória, programação inteira, programação linear, geração de colunas e otimização global. (Texto informado pelo autor)",181425,True,False,13,scrape_results/lattes_full/20260526_212601/raw/K4783153E3_Nelson_Maculan_Filho/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4783153E3_Nelson_Maculan_Filho/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4783153E3_Nelson_Maculan_Filho/full_cv.txt,
Nelson Souto Rosa,UFPE,PQ-C,matched,K4796321E8,Nelson Souto Rosa,4220236737158909,http://lattes.cnpq.br/4220236737158909,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4796321E8,21/05/2026,,"Possui doutorado em Ciência da Computação pela Universidade Federal de Pernambuco (2001) e atualmente é professor Titular do Centro de Informática da UFPE (CIn-UFPE). Tem experiência na área de Sistemas Distribuídos, com ênfase em (1) projeto e desenvolvimento de sistemas de middleware, (2) projeto e implementação de sistemas distribuídos adaptativos e (3) formalização de sistemas distribuídos. Foi coordenador do Programa de Pós-Graduação do CIn-UFPE, coordenou o projeto CAPES - PrInt no CIn-UFPE, coordenou projetos em cooperação com o HP Labs (Palo Alto, EUA), foi professor visitante na University of British Columbia, no Canadá, pesquisador visitante na KU Leuven, na Bélgica, e pesquisador sênior na Universidade Federal de Sergipe. (Texto informado pelo autor)",229470,True,False,14,scrape_results/lattes_full/20260526_212601/raw/K4796321E8_Nelson_Souto_Rosa/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4796321E8_Nelson_Souto_Rosa/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4796321E8_Nelson_Souto_Rosa/full_cv.txt,
Nina Sumiko Tomita Hirata,USP,PQ-C,matched,K4782483T5,Nina Sumiko Tomita Hirata,0644408634493034,http://lattes.cnpq.br/0644408634493034,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4782483T5,12/04/2026,https://orcid.org/0000-0001-9722-5764,"Nina S. T. Hirata é bacharel e doutor em Ciência da Computação pela Universidade de São Paulo (USP). Desde 2001 está junto ao Departamento de Ciência da Computação do Instituto de Matemática e Estatística da USP, onde atualmente é professora associada. Atua em ensino e orientação em nível de graduação e pós-graduação e realiza pesquisas em aprendizado de máquina e reconhecimento de padrões, com aplicações predominantemente voltadas mas não limitadas ao processamento e análise de imagens. Atualmente mantém colaborações com pesquisadores das áreas de Astronomia, Oceanografia, e Biomedicina. Atua também ativamente junto à comunidade científica por meio de participação em comitês técnicos, e emissão de pareceres a agências de fomento à pesquisa, revistas e conferências científicas. Vem também engajando-se ao ensino de conceitos e técnicas de aprendizado de máquina por meio de cursos, palestras e outras formas de difusão. (Texto informado pelo autor)",143060,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4782483T5_Nina_Sumiko_Tomita_Hirata/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4782483T5_Nina_Sumiko_Tomita_Hirata/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4782483T5_Nina_Sumiko_Tomita_Hirata/full_cv.txt,
Nivan Roberto Ferreira Júnior,UFPE,PQ-2,matched,K4242590D1,Nivan Roberto Ferreira Júnior,1386731424473050,http://lattes.cnpq.br/1386731424473050,http://servicosweb.cnpq.br/wspessoa/servletrecuperafoto?tipo=1&id=K4242590D1,19/05/2026,https://orcid.org/0000-0001-6631-4609,"Nivan é Professor Adjunto do Centro de Informática da Universidade Federal de Pernambuco. Obteve seu Doutorado em Computer Science pela New York University (2015), realizou pós-doutorado na University of Arizona (2016). Obteve seu Mestrado em Matemática (2010) e o Bacharelado em Ciência da Computação (2009), ambos pela Universidade Federal de Pernambuco. Foi professor visitante na Université Paris-Saclay, França (2022). Seus interesses de pesquisa envolvem diferentes aspectos de visualização interativa de dados, em particular, em sistemas e técnicas para análise de dados espaço-temporais. Trabalhou em projetos de visualização de dados aplicados nas áreas de mobilidade, arquitetura e planejamento urbano. (Texto informado pelo autor)",63147,True,False,12,scrape_results/lattes_full/20260526_212601/raw/K4242590D1_Nivan_Roberto_Ferreira_J_nior/full_profile.json,scrape_results/lattes_full/20260526_212601/raw/K4242590D1_Nivan_Roberto_Ferreira_J_nior/full_cv.html,scrape_results/lattes_full/20260526_212601/raw/K4242590D1_Nivan_Roberto_Ferreira_J_nior/full_cv.txt,
